=> num_images: 14679
=> load 22246 samples
=> num_images: 2729
=> load 2958 samples
W0909 06:52:08.258080 18106 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W0909 06:52:08.262624 18106 device_context.cc:422] device: 0, cuDNN Version: 7.6.
[TRAIN] epoch=4, batch_id=142, loss=0.001618, lr=0.000500,acc_pose=0.602 ETA 37:32:32
[TRAIN] epoch=4, batch_id=152, loss=0.001568, lr=0.000500,acc_pose=0.624 ETA 37:49:35
[TRAIN] epoch=4, batch_id=162, loss=0.001545, lr=0.000500,acc_pose=0.625 ETA 38:09:06
[TRAIN] epoch=4, batch_id=172, loss=0.001510, lr=0.000500,acc_pose=0.642 ETA 39:18:28
[TRAIN] epoch=4, batch_id=182, loss=0.001523, lr=0.000500,acc_pose=0.628 ETA 38:39:33
[TRAIN] epoch=4, batch_id=192, loss=0.001565, lr=0.000500,acc_pose=0.613 ETA 39:41:55
[TRAIN] epoch=4, batch_id=202, loss=0.001533, lr=0.000500,acc_pose=0.634 ETA 38:28:10
[TRAIN] epoch=4, batch_id=212, loss=0.001572, lr=0.000500,acc_pose=0.622 ETA 38:40:15
[TRAIN] epoch=4, batch_id=222, loss=0.001559, lr=0.000500,acc_pose=0.621 ETA 38:53:15
[TRAIN] epoch=4, batch_id=232, loss=0.001555, lr=0.000500,acc_pose=0.621 ETA 38:31:54
[TRAIN] epoch=4, batch_id=242, loss=0.001510, lr=0.000500,acc_pose=0.634 ETA 38:10:58
[TRAIN] epoch=4, batch_id=252, loss=0.001548, lr=0.000500,acc_pose=0.628 ETA 38:12:07
[TRAIN] epoch=4, batch_id=262, loss=0.001556, lr=0.000500,acc_pose=0.624 ETA 38:26:44
[TRAIN] epoch=4, batch_id=272, loss=0.001502, lr=0.000500,acc_pose=0.641 ETA 37:34:02
[TRAIN] epoch=4, batch_id=282, loss=0.001588, lr=0.000500,acc_pose=0.603 ETA 37:48:16
[TRAIN] epoch=4, batch_id=292, loss=0.001541, lr=0.000500,acc_pose=0.632 ETA 37:37:01
[TRAIN] epoch=4, batch_id=302, loss=0.001513, lr=0.000500,acc_pose=0.637 ETA 39:48:30
[TRAIN] epoch=4, batch_id=312, loss=0.001512, lr=0.000500,acc_pose=0.622 ETA 38:10:23
[TRAIN] epoch=4, batch_id=322, loss=0.001538, lr=0.000500,acc_pose=0.623 ETA 37:51:16
[TRAIN] epoch=4, batch_id=332, loss=0.001510, lr=0.000500,acc_pose=0.652 ETA 38:47:09
[TRAIN] epoch=4, batch_id=342, loss=0.001476, lr=0.000500,acc_pose=0.662 ETA 38:43:34
[EVAL] epoch=4:Ankle=54.06188743742588 Elbow=70.32567265746471 Head=91.26875852660301 Hip=71.43847399966825 Knee=59.420705021086974 Mean=71.37392661982827 Mean@0.1=16.59901133271018 Shoulder=83.57676630434781 Wrist=61.33241100259793 
[TRAIN] epoch=5, batch_id=5, loss=0.001484, lr=0.000500,acc_pose=0.651 ETA 194:24:11
[TRAIN] epoch=5, batch_id=15, loss=0.001484, lr=0.000500,acc_pose=0.649 ETA 38:21:42
[TRAIN] epoch=5, batch_id=25, loss=0.001541, lr=0.000500,acc_pose=0.638 ETA 37:50:20
[TRAIN] epoch=5, batch_id=35, loss=0.001530, lr=0.000500,acc_pose=0.626 ETA 38:39:43
[TRAIN] epoch=5, batch_id=45, loss=0.001529, lr=0.000500,acc_pose=0.628 ETA 38:36:28
[TRAIN] epoch=5, batch_id=55, loss=0.001542, lr=0.000500,acc_pose=0.617 ETA 39:09:37
[TRAIN] epoch=5, batch_id=65, loss=0.001473, lr=0.000500,acc_pose=0.652 ETA 37:51:49
[TRAIN] epoch=5, batch_id=75, loss=0.001508, lr=0.000500,acc_pose=0.645 ETA 37:09:47
[TRAIN] epoch=5, batch_id=85, loss=0.001535, lr=0.000500,acc_pose=0.635 ETA 38:23:25
